Timestamp,Sum of Losses,Number of Nodes,Average Data Quantity,Training Data Size
2025-01-11T03:25:13Z,118351.111562,8455,45.924805,194216
2025-01-11T03:26:38Z,118391.377937,8457,46.194326,195402
2025-01-11T03:28:06Z,118420.188625,8459,46.172536,195356
2025-01-11T03:29:31Z,118403.975187,8461,46.161389,195355
2025-01-11T03:30:59Z,118438.774125,8463,46.150012,195353
2025-01-11T03:32:25Z,118381.008500,8465,46.138876,195352
2025-01-11T03:33:42Z,118292.911062,8467,45.530106,192820
2025-01-11T03:34:58Z,118282.608187,8469,45.519122,192819
2025-01-11T03:36:27Z,118291.862000,8471,46.105971,195351
2025-01-11T03:37:52Z,118332.433937,8473,46.094856,195350
2025-01-11T03:39:19Z,118364.559375,8475,46.082567,195344
2025-01-11T03:40:45Z,118325.598500,8477,46.070519,195339
2025-01-11T03:42:11Z,118294.930375,8479,46.059184,195337
2025-01-11T03:43:39Z,118331.554750,8481,46.047855,195335
2025-01-11T03:45:04Z,118273.832375,8483,46.036766,195334
2025-01-11T03:46:31Z,118255.859625,8485,45.751885,194171
2025-01-11T03:48:04Z,118258.141312,8487,45.739694,194165
2025-01-11T03:49:33Z,118253.510062,8489,45.728215,194162
2025-01-11T03:51:01Z,118222.082625,8491,45.716977,194160
2025-01-11T03:52:17Z,118210.663562,8493,45.390066,192817
2025-01-11T03:53:34Z,118240.879750,8495,45.378913,192815
2025-01-11T03:54:50Z,118224.018562,8497,45.367765,192813
2025-01-11T03:56:07Z,118223.111250,8499,45.356857,192812
2025-01-11T03:57:23Z,118274.011812,8501,45.345249,192808
2025-01-11T03:58:40Z,118300.436421,8503,45.333882,192805
2025-01-11T03:59:57Z,118260.633921,8505,45.322285,192801
2025-01-11T04:01:16Z,118264.446296,8507,45.311398,192800
2025-01-11T04:02:33Z,118304.544187,8509,45.299342,192794
2025-01-11T04:03:50Z,118283.320437,8511,45.288466,192793
2025-01-11T04:05:06Z,118232.704000,8513,45.277595,192792
2025-01-11T04:06:21Z,118205.885292,8515,45.265555,192786
2025-01-11T04:07:38Z,118199.996354,8517,45.254460,192784
2025-01-11T04:08:54Z,118237.386854,8519,45.242666,192779
2025-01-11T04:10:11Z,118264.824292,8521,45.231816,192778
2025-01-11T04:11:29Z,118214.096417,8523,45.220971,192777
2025-01-11T04:12:45Z,118241.474417,8525,45.210131,192776
2025-01-11T04:14:01Z,118254.613792,8527,45.194373,192754
2025-01-11T04:15:20Z,118214.320417,8529,45.182841,192750
2025-01-11T04:16:36Z,118146.313667,8531,45.171783,192748
2025-01-11T04:18:05Z,118192.806292,8533,45.491799,194159
2025-01-11T04:19:34Z,118231.385542,8535,45.480206,194155
2025-01-11T04:21:03Z,118196.551792,8537,45.469321,194154
2025-01-11T04:22:31Z,118165.849042,8539,45.457270,194148
2025-01-11T04:24:00Z,118138.356542,8541,45.445693,194144
2025-01-11T04:25:29Z,118120.056417,8543,45.713316,195333
2025-01-11T04:26:54Z,118188.850354,8545,45.702153,195331
2025-01-11T04:28:22Z,118267.981604,8547,45.688889,195320
2025-01-11T04:29:48Z,118246.417604,8549,45.677970,195319
2025-01-11T04:31:15Z,118221.631917,8551,45.667056,195318
2025-01-11T04:32:41Z,118192.608604,8553,45.656148,195317
2025-01-11T04:34:08Z,118185.549667,8555,45.645011,195315
2025-01-11T04:35:35Z,118222.603354,8557,45.634112,195314
2025-01-11T04:37:02Z,118160.196167,8559,45.623219,195313
2025-01-11T04:38:26Z,118146.539542,8561,45.337926,194137
2025-01-11T04:39:47Z,118185.274792,8563,45.326640,194134
2025-01-11T04:41:09Z,118197.503042,8565,45.315593,194132
2025-01-11T04:42:34Z,118202.838987,8567,45.304784,194131
2025-01-11T04:44:03Z,118167.832987,8569,45.285581,194094
2025-01-11T04:45:30Z,118151.030612,8571,45.274784,194093
2025-01-11T04:46:58Z,118146.232862,8573,45.263293,194089
2025-01-11T04:48:27Z,118123.325684,8575,45.251807,194085
2025-01-11T04:49:52Z,118172.832747,8577,45.525641,195305
2025-01-11T04:51:16Z,118222.281434,8579,45.514565,195303
2025-01-11T04:52:37Z,118252.700872,8581,45.503728,195302
2025-01-11T16:07:33Z,118310.141684,8583,45.487538,195278
2025-01-11T16:09:16Z,118282.205309,8585,45.476712,195277
2025-01-11T16:15:49Z,118269.192497,8587,45.465658,195275
2025-01-11T16:17:16Z,118256.245434,8589,45.454842,195274
2025-01-11T16:18:50Z,118193.773434,8591,45.444031,195273
2025-01-11T16:20:29Z,118159.802372,8593,45.156584,194083
2025-01-11T16:21:57Z,118161.085762,8595,45.139102,194053
2025-01-11T16:23:19Z,118205.029700,8597,44.824884,192747
2025-01-11T16:24:41Z,118248.063075,8599,44.813997,192745
2025-01-11T16:26:02Z,113089.278325,8600,43.017205,185017
2025-01-11T16:26:03Z,118159.639137,8601,44.803347,192744
2025-01-11T16:47:44Z,118096.821262,8603,45.093656,194038
2025-01-11T16:49:31Z,118093.345887,8605,45.082481,194035
2025-01-11T16:51:07Z,118102.817887,8607,45.071545,194033
2025-01-11T16:52:48Z,118130.946961,8609,45.059220,194025
2025-01-11T16:54:35Z,118138.940211,8611,45.047597,194020
2025-01-11T16:56:23Z,118124.876711,8613,45.036908,194019
2025-01-11T16:58:08Z,118139.702477,8615,45.023439,194006
2025-01-11T16:59:42Z,118144.005227,8617,45.012297,194003
2025-01-11T17:01:09Z,118126.247477,8619,45.001160,194000
2025-01-11T17:02:35Z,118098.975727,8621,44.990492,193999
2025-01-11T17:04:08Z,118094.162758,8623,44.976351,193983
2025-01-11T17:05:46Z,113241.690758,8624,42.971482,185336
2025-01-11T17:05:47Z,118095.858258,8625,44.965461,193981
2025-01-11T17:07:12Z,118150.984633,8627,44.666744,192737
2025-01-11T17:08:43Z,118264.643321,8629,44.655931,192735
2025-01-11T17:10:06Z,118268.199446,8631,44.645356,192734
2025-01-11T17:11:25Z,118201.072946,8633,44.634785,192733
2025-01-11T17:12:51Z,118204.132571,8635,44.623755,192730
2025-01-11T17:14:17Z,118264.425696,8637,44.612963,192728
2025-01-11T17:25:38Z,118306.138321,8639,44.602407,192727
2025-01-11T17:26:57Z,118304.586758,8641,44.590930,192722
2025-01-11T17:28:18Z,118172.776508,8643,44.580384,192721
2025-01-11T17:29:43Z,118133.027008,8645,44.569843,192720
2025-01-11T17:31:23Z,118245.815446,8647,44.558844,192717
2025-01-11T17:32:56Z,118237.548008,8649,44.548081,192715
2025-01-11T17:34:33Z,118033.833758,8651,45.049919,194931
2025-01-11T17:36:05Z,118054.859321,8653,45.032116,194899
2025-01-11T17:37:35Z,118027.512133,8655,44.993070,194775
2025-01-11T17:39:08Z,118029.991821,8657,44.981755,194771
2025-01-11T17:40:36Z,118043.746571,8659,44.971138,194770
2025-01-11T17:42:10Z,118035.350696,8661,44.960526,194769
2025-01-11T17:48:54Z,118030.332696,8663,44.946457,194753
2025-01-11T17:50:20Z,118004.218446,8665,44.929626,194725
2025-01-11T17:51:50Z,117959.206321,8667,44.919031,194724
2025-01-11T17:53:31Z,117967.669821,8669,44.904520,194706
2025-01-11T17:55:01Z,118014.692446,8671,44.893705,194704
2025-01-11T17:56:43Z,117988.970696,8673,44.883126,194703
2025-01-11T17:58:18Z,117955.500321,8675,44.872551,194702
2025-01-11T17:59:52Z,117982.250571,8677,44.861982,194701
2025-01-11T18:01:20Z,117990.230321,8679,44.850726,194697
2025-01-11T18:02:47Z,117970.392071,8681,44.835329,194675
2025-01-11T18:04:13Z,117975.869258,8683,44.824776,194674
2025-01-11T18:05:46Z,117958.691196,8685,44.813766,194671
2025-01-11T18:32:29Z,117858.482446,8687,44.569620,193655
2025-01-11T18:33:56Z,117912.381946,8689,44.790382,194659
2025-01-11T18:35:33Z,117938.050758,8691,44.779848,194658
2025-01-11T18:37:09Z,117910.552872,8693,44.766329,194644
2025-01-11T18:48:49Z,117905.992622,8695,44.755806,194643
2025-01-11T18:50:27Z,117872.936497,8697,44.745287,194642
2025-01-11T18:51:47Z,117907.751247,8699,44.211905,192366
2025-01-11T18:53:14Z,117952.354747,8701,44.201287,192364
2025-01-11T18:54:37Z,117920.193181,8703,44.189295,192356
2025-01-11T18:56:05Z,117906.134431,8705,44.178916,192355
2025-01-11T18:57:34Z,113039.862869,8706,42.492191,185011
2025-01-11T18:57:35Z,117916.991681,8707,44.168542,192354
2025-01-11T18:59:00Z,117889.757556,8709,44.158173,192353
2025-01-11T19:10:27Z,117913.164494,8711,44.147808,192352
2025-01-11T19:11:57Z,117931.534619,8713,44.136760,192348
2025-01-11T19:13:29Z,117901.266119,8715,44.125258,192342
2025-01-11T19:14:56Z,117935.328494,8717,44.114908,192341
2025-01-11T19:16:30Z,117933.552244,8719,44.104105,192338
2025-01-11T19:18:03Z,117904.873744,8721,44.091701,192328
2025-01-11T19:19:26Z,117935.443619,8723,44.080908,192325
2025-01-11T19:20:49Z,113069.202369,8724,42.404538,185011
2025-01-11T19:20:50Z,117867.702369,8725,44.070348,192323
2025-01-11T19:22:27Z,117821.997494,8727,44.591065,194640
2025-01-11T19:24:08Z,117807.275244,8729,44.576271,194620
2025-01-11T19:25:58Z,117828.885306,8731,44.565377,194617
2025-01-11T19:37:47Z,117792.367181,8733,44.552427,194605
2025-01-11T19:39:09Z,117792.696619,8735,44.019684,192322
2025-01-11T19:40:45Z,117857.224056,8737,44.009382,192321
2025-01-11T19:42:26Z,117885.174181,8739,43.998856,192319
2025-01-11T19:49:09Z,117836.473306,8741,43.988564,192318
2025-01-11T19:50:39Z,117807.022056,8743,43.978276,192317
2025-01-11T19:52:03Z,117819.951744,8745,43.967307,192313
2025-01-11T19:53:30Z,117817.031056,8747,43.957029,192312
2025-01-11T20:00:15Z,117806.700119,8749,43.946298,192309
2025-01-11T20:01:33Z,117788.753259,8751,43.935801,192307
2025-01-11T20:03:05Z,117799.538009,8753,43.925537,192306
2025-01-11T20:04:23Z,117812.891474,8755,43.915277,192305
2025-01-11T20:25:48Z,117834.719912,8757,43.904566,192302
2025-01-11T20:27:12Z,117843.525662,8759,43.894088,192300
2025-01-11T20:28:54Z,117851.158099,8761,43.883615,192298
2025-01-11T20:30:21Z,117841.030099,8763,43.873374,192297
2025-01-11T20:41:51Z,117870.694162,8765,43.862911,192295
2025-01-11T20:43:11Z,117870.812974,8767,43.852680,192294
2025-01-11T20:44:34Z,117810.202224,8769,43.839033,192278
2025-01-11T20:45:57Z,117841.530419,8771,43.828584,192276
2025-01-11T20:57:19Z,117862.567794,8773,43.817457,192271
2025-01-11T20:58:48Z,117880.084732,8775,43.807245,192270
2025-01-11T21:00:17Z,117889.546544,8777,43.797039,192269
2025-01-11T21:01:31Z,117820.533482,8779,43.786153,192265
2025-01-11T21:03:00Z,117811.847857,8781,44.308060,194601
2025-01-11T21:04:23Z,117841.490294,8783,44.297519,194599
2025-01-11T21:05:38Z,117805.138169,8785,43.751252,192243
2025-01-11T21:06:55Z,117828.339669,8787,43.740159,192238
2025-01-11T21:18:20Z,117763.130419,8789,43.729982,192237
2025-01-11T21:19:54Z,117738.358502,8791,44.039800,193643
2025-01-11T21:21:25Z,117743.862252,8793,44.027740,193634
2025-01-11T21:22:59Z,117749.254002,8795,44.017504,193633
2025-01-11T21:24:43Z,117732.921752,8797,44.007273,193632
2025-01-11T21:26:14Z,112958.614252,8798,42.047955,185011
2025-01-11T21:26:15Z,117730.831752,8799,43.996592,193629
2025-01-11T21:27:42Z,117683.473877,8801,43.986370,193628
2025-01-11T21:28:59Z,117707.143877,8803,43.660232,192236
2025-01-11T21:50:20Z,117794.010127,8805,43.649864,192234
2025-01-11T21:51:36Z,117819.347627,8807,43.639501,192232
2025-01-11T21:52:56Z,117793.648486,8809,43.629369,192231
2025-01-11T21:54:15Z,117724.988986,8811,43.617200,192221
2025-01-11T22:00:35Z,117703.867611,8813,43.606397,192217
2025-01-11T22:01:47Z,117693.813986,8815,43.583806,192161
2025-01-11T22:03:00Z,117679.150361,8817,43.573696,192160
2025-01-11T22:04:28Z,117681.711861,8819,44.071186,194398
2025-01-11T22:05:56Z,117722.420861,8821,44.060970,194397
2025-01-11T22:07:28Z,117657.013736,8823,44.050759,194396
2025-01-11T22:08:53Z,117625.235236,8825,43.533983,192159
2025-01-11T22:10:14Z,117630.105361,8827,43.523896,192158
2025-01-11T22:11:43Z,117672.082517,8829,43.513587,192156
2025-01-11T22:13:11Z,117684.274017,8831,43.500566,192142
2025-01-11T22:14:32Z,117670.394330,8833,43.490493,192141
2025-01-11T22:15:43Z,117573.801205,8835,43.479747,192137
2025-01-11T22:17:04Z,117595.009392,8837,43.807014,193627
2025-01-11T22:18:30Z,117676.941017,8839,43.796879,193626
2025-01-11T22:19:54Z,117670.848642,8841,43.786296,193623
2025-01-11T22:21:20Z,117637.999892,8843,43.775944,193621
2025-01-11T22:27:47Z,117624.751267,8845,43.765823,193620
2025-01-11T22:29:10Z,117650.536517,8847,43.754802,193615
2025-01-11T22:30:31Z,117679.390267,8849,43.744690,193614
2025-01-11T22:31:52Z,117557.480564,8851,43.709510,193502
2025-01-11T22:43:24Z,117552.237439,8853,43.901310,194395
2025-01-11T22:44:49Z,117607.098689,8855,43.890946,194393
2025-01-11T22:46:18Z,117634.213814,8857,43.880361,194390
2025-01-11T22:47:45Z,117689.700865,8859,43.869555,194386
2025-01-11T22:59:10Z,117588.251177,8861,43.859431,194385
2025-01-11T23:00:40Z,117462.837740,8863,43.649898,193500
2025-01-11T23:02:08Z,117459.559365,8865,43.638926,193495
2025-01-11T23:03:36Z,117460.707115,8867,43.628861,193494
2025-01-11T23:05:06Z,117461.854615,8869,43.618801,193493
2025-01-11T23:06:33Z,117479.449240,8871,43.608745,193492
2025-01-11T23:08:03Z,117481.304490,8873,43.597341,193485
2025-01-11T23:09:28Z,117540.889677,8875,43.283622,192136
2025-01-11T23:15:44Z,117646.107427,8877,43.270045,192119
2025-01-11T23:17:01Z,117624.920427,8879,43.259626,192116
2025-01-11T23:18:15Z,117594.493552,8881,43.247861,192107
2025-01-11T23:19:31Z,117591.465740,8883,43.237452,192104
2025-01-11T23:20:50Z,117591.151615,8885,43.227498,192103
2025-01-11T23:22:07Z,117624.078677,8887,43.217548,192102
2025-01-11T23:23:30Z,117653.346240,8889,43.207602,192101
2025-01-11T23:24:49Z,117657.905552,8891,43.195862,192092
2025-01-11T23:36:13Z,117635.329404,8893,43.185477,192089
2025-01-11T23:37:29Z,117591.841466,8895,43.175545,192088
2025-01-11T23:38:51Z,117572.876841,8897,43.157978,192053
2025-01-11T23:40:17Z,117558.097654,8899,43.148057,192052
2025-01-12T00:01:39Z,117553.299029,8901,43.137691,192049
2025-01-12T00:02:52Z,117595.331404,8903,43.127779,192048
2025-01-12T00:04:04Z,117584.828904,8905,43.117872,192047
2025-01-12T00:05:17Z,117573.817146,8907,43.107969,192046
2025-01-12T00:06:34Z,117551.003896,8909,43.097621,192043
2025-01-12T00:23:08Z,117562.185834,8911,43.086830,192038
2025-01-12T00:24:24Z,117513.942021,8913,43.074921,192028
2025-01-12T00:25:50Z,117381.660271,8915,43.369590,193385
2025-01-12T00:27:11Z,117431.598896,8917,43.558520,194271
2025-01-12T00:53:42Z,117458.319396,8919,43.531495,194194
2025-01-12T00:55:13Z,117441.336021,8921,43.521515,194193
2025-01-12T00:56:42Z,117454.990959,8923,43.511315,194191
2025-01-12T00:58:09Z,117430.614584,8925,43.501344,194190
2025-01-12T00:59:29Z,117429.379146,8927,43.007167,192027
2025-01-12T01:00:44Z,117452.601990,8929,42.996865,192024
2025-01-12T01:01:55Z,117481.450865,8931,42.986344,192020
2025-01-12T01:03:15Z,117488.215052,8933,42.972247,192000
2025-01-12T01:04:34Z,117480.893302,8935,42.962408,191999
2025-01-12T01:20:53Z,117495.411927,8937,42.952573,191998
2025-01-12T01:22:01Z,117443.188240,8939,42.942295,191995
2025-01-12T01:23:09Z,117481.821115,8941,42.932021,191992
2025-01-12T01:24:19Z,117453.063740,8943,42.898055,191883
2025-01-12T01:25:42Z,117450.138115,8945,43.397184,194159
2025-01-12T01:32:01Z,117430.968365,8947,43.387263,194158
2025-01-12T01:33:13Z,117423.236365,8949,42.869080,191882
2025-01-12T01:34:23Z,117410.112990,8951,42.854143,191858
2025-01-12T01:35:45Z,117412.107865,8953,43.357972,194157
2025-01-12T01:52:09Z,117457.657052,8955,43.347846,194155
2025-01-12T01:53:30Z,117477.899115,8957,43.337277,194151
2025-01-12T01:54:51Z,117461.016927,8959,43.327159,194149
2025-01-12T01:56:17Z,117465.345490,8961,43.316823,194146
2025-01-12T02:12:45Z,117483.731990,8963,43.306937,194145
2025-01-12T02:14:10Z,117498.796365,8965,43.296610,194142
2025-01-12T02:15:31Z,117539.465865,8967,43.286511,194140
2025-01-12T02:16:53Z,117560.752865,8969,43.275301,194133
2025-01-12T02:33:21Z,117520.601552,8971,43.265433,194132
2025-01-12T02:34:45Z,117457.079427,8973,43.251337,194112
2025-01-12T02:36:04Z,117446.525927,8975,43.241479,194111
2025-01-12T02:37:24Z,117466.052927,8977,43.231626,194110
2025-01-12T02:38:41Z,117446.532677,8979,43.221109,194106
2025-01-12T02:40:00Z,117411.312240,8981,43.210819,194103
2025-01-12T02:41:09Z,117433.711677,8983,42.701313,191857
2025-01-12T02:42:18Z,117448.888802,8985,42.691589,191856
2025-01-12T02:42:19Z,117448.888802,8985,42.691589,191856
2025-01-12T02:43:28Z,117390.877365,8987,42.681869,191855
2025-01-12T02:54:49Z,117340.478740,8989,43.168149,194084
2025-01-12T02:56:11Z,117331.006365,8991,42.994885,193348
2025-01-12T02:57:31Z,117337.063740,8993,42.985104,193347
2025-01-12T02:58:51Z,117289.818990,8995,42.974883,193344
2025-01-12T02:59:58Z,117284.439490,8997,42.634000,191853
2025-01-12T03:01:08Z,117326.790115,8999,42.624306,191852
2025-01-12T03:02:22Z,117369.074068,9001,42.614616,191851
2025-01-12T03:03:40Z,117315.591669,9003,42.604930,191850
2025-01-12T03:04:57Z,117297.454919,9005,42.595249,191849
2025-01-12T03:11:06Z,117355.106669,9007,42.585350,191847
2025-01-12T03:12:15Z,117380.266732,9009,42.575233,191844
2025-01-12T03:13:20Z,117336.051732,9011,42.565565,191843
2025-01-12T03:14:32Z,117286.651419,9013,42.555901,191842
2025-01-12T03:15:49Z,117289.274357,9015,42.545797,191839
2025-01-12T03:31:58Z,117301.379294,9017,42.535477,191835
2025-01-12T03:33:08Z,117334.229919,9019,42.525826,191834
2025-01-12T03:34:17Z,117234.306107,9021,42.516179,191833
2025-01-12T03:35:34Z,117274.496982,9023,43.004432,194079
2025-01-12T03:36:55Z,117318.018544,9025,42.993132,194071
2025-01-12T20:44:24Z,117288.498732,9027,42.982946,194068
2025-01-12T20:45:46Z,117215.524044,9029,42.972321,194063
2025-01-12T20:47:02Z,117199.396482,9031,42.962364,194061
2025-01-12T20:48:17Z,117274.463357,9033,42.951970,194057
2025-01-12T20:54:34Z,117238.538294,9035,42.942023,194055
2025-01-12T20:55:57Z,117244.098357,9037,42.932301,194054
2025-01-12T20:57:18Z,117307.017232,9039,42.921920,194050
2025-01-12T20:58:39Z,117313.396732,9041,42.911986,194048
2025-01-12T20:59:57Z,117329.402607,9043,42.902056,194046
2025-01-12T21:01:18Z,117304.425607,9045,42.892131,194044
2025-01-12T21:02:36Z,117306.922107,9047,42.882431,194043
2025-01-12T21:03:53Z,117288.479294,9049,42.872735,194042
2025-01-12T21:10:11Z,117286.181607,9051,42.862602,194039
2025-01-12T21:11:27Z,117242.637232,9053,42.852032,194034
2025-01-12T21:12:40Z,117218.627357,9055,42.842349,194033
2025-01-12T21:13:55Z,117323.467107,9057,42.832671,194032
2025-01-12T21:15:11Z,117329.365919,9059,42.819907,194017
2025-01-12T21:16:24Z,117307.527107,9061,42.810018,194015
2025-01-12T21:17:41Z,117306.769919,9063,42.799691,194011
2025-01-12T21:19:00Z,117293.596857,9065,42.789149,194006
2025-01-12T21:20:22Z,117249.046482,9067,42.779272,194004
2025-01-12T21:21:48Z,117232.524474,9069,42.769621,194003
2025-01-12T21:23:07Z,117257.329849,9071,42.759312,193999
2025-01-12T21:24:23Z,117276.393349,9073,42.749229,193996
2025-01-12T21:25:41Z,117271.858787,9075,42.738489,193990
2025-01-12T21:26:56Z,117258.402662,9077,42.728855,193989
2025-01-12T21:28:13Z,117296.648162,9079,42.719005,193987
2025-01-12T21:29:28Z,117278.221537,9081,42.709159,193985
2025-01-12T21:35:45Z,117216.383912,9083,42.699098,193982
2025-01-12T21:36:57Z,117215.008599,9085,42.689040,193979
2025-01-12T21:38:08Z,117228.059287,9087,42.678768,193975
2025-01-12T21:39:18Z,117235.133349,9089,42.668500,193971
2025-01-12T21:40:29Z,117235.368974,9091,42.658896,193970
2025-01-12T21:41:41Z,117266.454849,9093,42.649296,193969
2025-01-12T21:42:58Z,117246.531349,9095,42.639481,193967
2025-01-12T21:44:15Z,117188.545849,9097,42.629890,193966
2025-01-12T21:45:33Z,117217.876224,9099,42.620083,193964
2025-01-12T21:46:59Z,117187.285349,9101,42.610501,193963
2025-01-12T21:48:25Z,117212.585224,9103,42.600922,193962
2025-01-12T21:49:47Z,117262.299724,9105,42.590909,193959
2025-01-12T21:51:05Z,117211.865912,9107,42.581339,193958
2025-01-12T21:52:22Z,117242.846912,9109,42.571554,193956
2025-01-12T21:53:37Z,117248.759224,9111,42.561993,193955
2025-01-12T21:54:51Z,117238.312037,9113,42.549144,193939
2025-01-12T21:56:03Z,117251.301599,9115,42.538057,193931
2025-01-12T21:57:17Z,117218.031037,9117,42.528070,193928
2025-01-12T21:58:31Z,117234.404224,9119,42.518307,193926
2025-01-12T21:59:46Z,117246.752287,9121,42.508768,193925
2025-01-12T22:01:00Z,117215.450849,9123,42.498795,193922
2025-01-12T22:02:14Z,117196.162099,9125,42.489264,193921
2025-01-12T22:03:29Z,117223.915224,9127,42.478642,193915
2025-01-12T22:39:52Z,117244.306349,9129,42.469120,193914
2025-01-12T22:41:08Z,117110.788662,9131,42.459601,193913
2025-01-12T22:42:15Z,117163.156474,9133,41.994527,191831
2025-01-12T22:43:23Z,117247.815474,9135,41.983366,191822
2025-01-12T22:44:27Z,117249.467630,9137,41.973961,191821
2025-01-12T23:00:32Z,117260.970130,9139,41.964559,191820
2025-01-12T23:01:34Z,117254.936880,9141,41.955162,191819
2025-01-12T23:02:36Z,117210.085818,9143,41.937896,191782
2025-01-12T23:03:37Z,117178.918068,9145,41.926323,191771
2025-01-12T23:04:38Z,117203.846568,9147,41.916940,191770
2025-01-12T23:10:45Z,117232.341443,9149,41.907561,191769
2025-01-12T23:11:51Z,117223.016380,9151,41.895346,191755
2025-01-12T23:12:56Z,117247.031630,9153,41.885976,191754
2025-01-12T23:14:00Z,117266.369193,9155,41.876611,191753
2025-01-12T23:15:07Z,117198.074943,9157,41.865721,191745
2025-01-12T23:16:16Z,117152.324068,9159,41.848723,191709
2025-01-12T23:17:40Z,117122.841568,9161,42.152990,193145
2025-01-12T23:19:02Z,117197.300318,9163,42.310932,193911
2025-01-12T23:20:27Z,117308.561630,9165,42.301483,193910
2025-01-12T23:26:43Z,117354.564943,9167,42.291821,193908
2025-01-12T23:28:01Z,117378.697443,9169,42.282381,193907
2025-01-12T23:29:20Z,117342.654130,9171,42.272945,193906
2025-01-12T23:30:42Z,117310.164193,9173,42.262860,193902
2025-01-12T23:37:08Z,117315.050943,9175,42.253432,193901
2025-01-12T23:38:34Z,117283.436505,9177,42.243573,193898
2025-01-12T23:39:54Z,117272.067755,9179,42.231976,193887
2025-01-12T23:41:12Z,117250.073005,9181,42.222561,193886
2025-01-12T23:42:30Z,117217.657380,9183,42.204877,193847
2025-01-12T23:43:45Z,117274.421255,9185,42.194166,193840
2025-01-12T23:45:02Z,117274.885818,9187,42.184766,193839
2025-01-12T23:46:19Z,117293.392130,9189,42.174935,193836
2025-01-12T23:52:46Z,117249.617255,9191,42.165543,193835
2025-01-12T23:54:12Z,117195.218693,9193,42.156155,193834
2025-01-12T23:55:34Z,117263.448255,9195,42.146554,193832
2025-01-12T23:56:54Z,117272.158380,9197,42.135870,193825
2025-01-12T23:58:15Z,117280.020130,9199,42.126494,193824
2025-01-12T23:59:35Z,117286.296380,9201,42.117123,193823
2025-01-13T00:00:56Z,117262.952443,9203,42.107756,193822
2025-01-13T00:02:16Z,117197.031068,9205,42.098393,193821
2025-01-13T00:03:36Z,117193.963068,9207,42.089034,193820
2025-01-13T00:04:56Z,117260.460068,9209,42.078376,193813
2025-01-13T00:06:14Z,117267.337005,9211,42.069025,193812
2025-01-13T00:07:33Z,117225.230005,9213,42.058377,193805
2025-01-13T00:08:54Z,117110.533755,9215,42.041658,193770
2025-01-13T00:10:21Z,117075.839880,9217,41.875705,193047
2025-01-13T00:11:52Z,117069.494630,9219,41.866406,193046
2025-01-13T00:13:21Z,117035.843630,9221,41.856028,193040
2025-01-13T00:14:37Z,117024.366703,9223,41.524388,191552
2025-01-13T00:15:51Z,117010.990953,9225,41.514954,191550
2025-01-13T00:17:05Z,117017.056390,9227,41.505742,191549
2025-01-13T00:18:13Z,116996.509828,9229,41.494801,191540
2025-01-13T00:19:28Z,117048.590765,9231,41.967728,193765
2025-01-13T00:35:45Z,117120.858015,9233,41.958207,193763
2025-01-13T00:36:57Z,117081.934640,9235,41.948690,193761
2025-01-13T00:38:08Z,117048.654015,9237,41.938095,193754
2025-01-13T00:39:20Z,117075.038515,9239,41.928803,193753
2025-01-13T00:40:34Z,117134.810015,9241,41.919515,193752
2025-01-13T00:56:47Z,117192.252265,9243,41.910015,193750
2025-01-13T00:58:00Z,117161.522015,9245,41.899438,193743
2025-01-13T00:59:14Z,117106.229140,9247,41.890162,193742
2025-01-13T01:00:27Z,117139.949890,9249,41.879594,193735
2025-01-13T01:01:40Z,117084.792640,9251,41.870326,193734
2025-01-13T01:33:04Z,116993.524140,9253,41.711106,193039
2025-01-13T01:34:16Z,117002.706843,9255,41.701879,193038
2025-01-13T01:35:29Z,117027.974843,9257,41.691793,193033
2025-01-13T01:36:45Z,117033.366160,9259,41.682358,193031
2025-01-13T01:38:01Z,117011.636660,9261,41.669689,193014
2025-01-13T01:49:26Z,117030.811160,9263,41.660479,193013
2025-01-13T01:50:56Z,117021.647925,9265,41.651273,193012
2025-01-13T01:52:26Z,117036.142675,9267,41.641855,193010
2025-01-13T01:53:56Z,117023.125675,9269,41.632657,193009
2025-01-13T01:55:22Z,117022.598488,9271,41.778736,193728
2025-01-13T01:56:49Z,117105.586738,9273,41.769513,193727
2025-01-13T01:58:17Z,117103.682425,9275,41.758784,193719
2025-01-13T01:59:43Z,117102.759800,9277,41.748707,193714
2025-01-13T02:01:13Z,117098.447488,9279,41.739065,193711
2025-01-13T02:02:41Z,117047.476550,9281,41.728134,193702
2025-01-13T02:04:08Z,117051.490425,9283,41.718932,193701
2025-01-13T02:05:38Z,117073.362175,9285,41.709733,193700
2025-01-13T02:07:03Z,117081.344300,9287,41.700538,193699
2025-01-13T02:08:30Z,117066.505363,9289,41.690486,193694
2025-01-13T02:09:55Z,117075.955113,9291,41.680869,193691
2025-01-13T02:11:21Z,117124.982363,9293,41.671687,193690
2025-01-13T02:12:49Z,117129.803613,9295,41.662508,193689
2025-01-13T02:14:16Z,117081.318738,9297,41.651613,193680
2025-01-13T02:15:42Z,117081.835613,9299,41.641367,193674
2025-01-13T02:17:10Z,117098.401175,9301,41.632201,193673
2025-01-13T02:18:37Z,117067.524613,9303,41.622394,193669
2025-01-13T02:20:02Z,117035.979175,9305,41.612591,193665
2025-01-13T02:21:26Z,117082.208675,9307,41.602363,193659
2025-01-13T02:22:50Z,117102.029613,9309,41.592998,193657
2025-01-13T02:24:19Z,117074.619363,9311,41.581705,193646
2025-01-13T02:25:43Z,117069.899613,9313,41.572563,193645
